name,closed,lat,lng,city,state,country,url
Alto Campoo,false,0.43037125e2,-0.43735639e1,Hermandad de Campoo de Suso,Cantabria,Spain,http://www.altocampoo.com
Manzaneda,false,0.4230944e2,-0.723333e1,Manzaneda,Galicia,Spain,http://www.concellodemanzaneda.es/
La Covatilla,false,0.403541e2,-0.56901e1,La Hoya,Castile and León,Spain,http://www.sierradebejar-lacovatilla.com/
Navacerrada,false,0.4073e2,-0.401528e1,Navacerrada,Community of Madrid,Spain,
La Pinilla ski resort,false,0.412034028e2,-0.34723444e1,Cerezo de Arriba,Castile and León,Spain,http://www.lapinilla.es
Navafría,false,0.4105472e2,-0.38225e1,Navafría,Castile and León,Spain,http://www.navafria.es/
Puerto de Cotos,false,0.408233e2,-0.39623e1,Carretera del Puerto de Cotos,Castile and León,Spain,
Valdesquí,false,0.40799e2,-0.39719e1,Rascafría,Community of Madrid,Spain,http://www.valdesqui.es
Valdelinares,false,0.404e2,-0.6e0,Valdelinares,Aragon,Spain,
Sierra de Javalambre,false,0.40097139e2,-0.102472e1,La Puebla de Valverde,Aragon,Spain,
Valdezcaray,false,0.4225e2,-0.2967e1,Villavelayo,Rioja,Spain,http://www.valdezcaray.es
Sierra Nevada Ski Station,false,0.3709e2,-0.34e1,Pradollano,Andalusia,Spain,http://sierranevada.es/
Abisko,false,0.6835e2,0.18817e2,Abisko,Kiruna kommun,Sweden,
Åre,false,0.634e2,0.13083e2,Åre,Åre kommun,Sweden,
Bjursås,false,0.60733e2,0.15433e2,Bjursås,Falu kommun,Sweden,
Dundret,false,0.670944e2,0.205519e2,Dundret,Gällivare kommun,Sweden,
Åre ski resort,false,0.63415e2,0.13062e2,Årevägen,Åre kommun,Sweden,http://www.skistar.com/are/
Edsåsdalen,false,0.633152722e2,0.130852667e2,Edsåsdalen,Åre kommun,Sweden,http://www.edsasdalen.se/startpage.aspx?id=252
Stockholm,false,0.5932944e2,0.1806861e2,Stockholm,Solna kommun,Sweden,https://start.stockholm/
Funäsdalen,false,0.62533e2,0.1255e2,Jämtland County,Härjedalens kommun,Sweden,
Hemavan,false,0.65833e2,0.15083e2,Hemavan,Storumans kommun,Sweden,
Hassela,false,0.62133e2,0.16717e2,Liljemyrvägen,Nordanstigs kommun,Sweden,
Idre,false,0.6185667e2,0.1271667e2,Idre,Älvdalens kommun,Sweden,
Hestra,false,0.5745e2,0.13583e2,Hestra,Gislaveds kommun,Sweden,
Sandviken,false,0.60617e2,0.16783e2,Storgatan,Sandvikens kommun,Sweden,
Lofsdalen,false,0.62117e2,0.13267e2,Lofsdalen,Härjedalens kommun,Sweden,
Nalovardo,false,0.656501e2,0.175004e2,Nalovardo stugby,Sorsele kommun,Sweden,http://www.lapplandskatan.nu
Riksgränsen,false,0.6842778e2,0.1812222e2,Riksgränsvägen,Kiruna kommun,Sweden,
Storlien,false,0.63317e2,0.12167e2,Jämtland County,Åre kommun,Sweden,
Sollefteå,false,0.63167e2,0.17267e2,Sollefteå District,Sollefteå kommun,Sweden,
Sälen,false,0.6115e2,0.13267e2,Södra brändan,Malung-Sälens kommun,Sweden,
Vemdalen,false,0.6245e2,0.13867e2,Vemdalen,Härjedalens kommun,Sweden,
Tärnaby,false,0.65717e2,0.15267e2,Tärnaby,Storumans kommun,Sweden,
Andermatt,false,0.46617e2,0.8583e1,Hospental,Uri,Switzerland,http://www.gemeinde-andermatt.ch
Melchsee-Frutt,false,0.4677556e2,0.826944e1,Melchsee-Frutt,Obwalden,Switzerland,
Engelberg,false,0.46821028e2,0.8408972e1,Engelberg,Obwalden,Switzerland,http://gde-engelberg.ch
Sörenberg,false,0.4682278e2,0.803333e1,Sörenberg,Lucerne,Switzerland,
Stoos,false,0.469825e2,0.8665e1,Stoos SZ,Schwyz,Switzerland,
Braunwald,false,0.46933e2,0.9e1,Glarus Süd,Glarus,Switzerland,
Elm,false,0.46917e2,0.9167e1,Glarus Süd,Glarus,Switzerland,
Pizol,false,0.4695917e2,0.938667e1,Pfäfers,St. Gallen,Switzerland,
Flumserberg,false,0.4709e2,0.929667e1,Tannenheim,St. Gallen,Switzerland,
Wildhaus,false,0.472e2,0.935e1,Wildhaus-Alt St. Johann,St. Gallen,Switzerland,http://www.wildhaus.ch
Adelboden,false,0.465e2,0.7567e1,Adelboden,Bern,Switzerland,http://3715.ch
Axalp,false,0.4671889e2,0.803778e1,Axalp,Bern,Switzerland,
Beatenberg,false,0.46683e2,0.7783e1,Sundlauenen,Bern,Switzerland,http://beatenberg.ch
Grindelwald,false,0.46617e2,0.8033e1,Grindelwald,Bern,Switzerland,http://www.gemeinde-grindelwald.ch
Kandersteg,false,0.465e2,0.7667e1,Kandersteg,Bern,Switzerland,http://www.kandersteg.ch
Gstaad,false,0.46467e2,0.7283e1,Gstaad,Bern,Switzerland,
Lenk im Simmental,false,0.4645e2,0.7433e1,Lenk,Bern,Switzerland,http://www.lenkgemeinde.ch
Mürren,false,0.4655944e2,0.789222e1,Mürren,Bern,Switzerland,
Meiringen,false,0.46727383e2,0.818733e1,Meiringen,Bern,Switzerland,http://www.meiringen.ch
Les Prés-d'Orvin,false,0.4715361e2,0.717917e1,Orvin,Bern,Switzerland,
Tramelan,false,0.47217e2,0.71e1,Tramelan,Bern,Switzerland,http://www.tramelan.ch
Zweisimmen,false,0.4655e2,0.7367e1,Mannried,Bern,Switzerland,http://www.zweisimmen.ch
Wengen,false,0.466e2,0.7917e1,Wengen,Bern,Switzerland,
La Berra,false,0.46675972e2,0.7184028e1,Montsoflo,Fribourg,Switzerland,
Charmey,false,0.46617e2,0.7167e1,Val-de-Charmey,Fribourg,Switzerland,http://www.val-de-charmey.ch
Jaun,false,0.46617e2,0.7267e1,Jaun,Fribourg,Switzerland,http://www.jaun.ch
Moléson,false,0.46548778e2,0.7017139e1,Gruyères,Fribourg,Switzerland,
Les Paccots,false,0.4652278e2,0.6945e1,Les Paccots,Fribourg,Switzerland,http://www.les-paccots.ch
Rathvel,false,0.4654444e2,0.698028e1,Châtel-Saint-Denis,Fribourg,Switzerland,http://www.rathvel.ch
Schwarzsee,false,0.4666528e2,0.728056e1,Schwarzsee,Fribourg,Switzerland,
Arosa,false,0.46783e2,0.9683e1,Arosa,Grisons,Switzerland,http://gemeindearosa.ch
Bergün/Bravuogn,false,0.46617e2,0.975e1,Bergün Filisur,Grisons,Switzerland,http://www.berguen.ch
Breil/Brigels,false,0.46767e2,0.905e1,Dardin,Grisons,Switzerland,http://www.breil.ch
Davos,false,0.468e2,0.9833e1,Talstrasse,Grisons,Switzerland,http://www.gemeinde-davos.ch
Disentis,false,0.467e2,0.8867e1,Disentis/Mustér,Grisons,Switzerland,http://disentis.ch
Flims,false,0.46833e2,0.9283e1,Flims,Grisons,Switzerland,http://www.gemeindeflims.ch
Klosters,false,0.46883e2,0.9883e1,Klosters,Grisons,Switzerland,http://www.klosters-serneus.ch
Lenzerheide,false,0.4675e2,0.955e1,Vaz/Obervaz,Grisons,Switzerland,
Laax,false,0.468e2,0.925e1,Laax,Grisons,Switzerland,http://www.laax-gr.ch
Obersaxen,false,0.46733e2,0.91e1,Obersaxen-Mundaun,Grisons,Switzerland,http://www.obersaxenmundaun.swiss
St. Moritz,false,0.4649722e2,0.983778e1,Via Traunter Plazzas,Grisons,Switzerland,http://www.gemeinde-stmoritz.ch
Samnaun,false,0.46933e2,0.1035e2,Samnaun,Grisons,Switzerland,http://www.gemeindesamnaun.ch
Savognin,false,0.46583e2,0.9583e1,Surses,Grisons,Switzerland,http://www.savognin.ch
San Bernardino,false,0.4645e2,0.92e1,San Bernardino,Grisons,Switzerland,
Scuol,false,0.468e2,0.10283e2,Vulpera,Grisons,Switzerland,http://www.scuol.ch
Tujetsch,false,0.46683e2,0.8767e1,Tujetsch,Grisons,Switzerland,http://www.tujetsch.ch
Sils im Engadin/Segl,false,0.46433e2,0.9767e1,Sils im Engadin/Segl,Grisons,Switzerland,http://www.sils-segl.ch
Vals,false,0.46617e2,0.9183e1,Vals,Grisons,Switzerland,http://www.vals.ch
Les Breuleux,false,0.472e2,0.7e1,Les Breuleux,Jura,Switzerland,http://www.breuleux.ch
Les Genevez,false,0.4725e2,0.7133e1,Les Genevez (JU),Jura,Switzerland,http://www.lesgenevez.ch
Bosco/Gurin,false,0.46317e2,0.85e1,Bosco/Gurin,Ticino,Switzerland,http://www.bosco-gurin.ch
Airolo,false,0.46533e2,0.8617e1,Airolo,Ticino,Switzerland,http://airolo.ch
Carì,false,0.4649361e2,0.881667e1,Faido,Ticino,Switzerland,
Arolla,false,0.46017e2,0.7483e1,Arolla,Wallis,Switzerland,
Belalp,false,0.4637139e2,0.797417e1,Belalp,Wallis,Switzerland,
Anzère,false,0.46296e2,0.7398e1,Ayent,Wallis,Switzerland,
Bettmeralp,false,0.46383e2,0.8083e1,Betten,Wallis,Switzerland,http://gemeinde.bettmeralp.ch
Naters,false,0.46317e2,0.7983e1,Brig-Glis,Wallis,Switzerland,http://www.naters.ch
Champéry,false,0.46183e2,0.6867e1,Champéry,Wallis,Switzerland,http://www.champery.ch
Champex,false,0.46033e2,0.7117e1,Champex-Lac,Wallis,Switzerland,
Crans-Montana,false,0.46317e2,0.7483e1,Crans-Montana,Wallis,Switzerland,
Chandolin,false,0.4625e2,0.76e1,Anniviers,Wallis,Switzerland,http://www.chandolin.ch
Evolène,false,0.46117e2,0.75e1,Villa (Evolène),Wallis,Switzerland,http://www.commune-evolene.ch
Fiesch,false,0.464e2,0.8133e1,Fiesch,Wallis,Switzerland,http://www.fiesch.com
La Fouly,false,0.45933e2,0.7083e1,La Fouly,Wallis,Switzerland,
Grächen,false,0.46167e2,0.7817e1,St. Niklaus,Wallis,Switzerland,http://gemeinde-graechen.ch
Grimentz,false,0.4618083e2,0.757611e1,Anniviers,Wallis,Switzerland,http://www.grimentz.ch
Leukerbad,false,0.46383e2,0.7633e1,Leukerbad,Wallis,Switzerland,http://www.leukerbad.org
Lötschental,false,0.46417e2,0.7833e1,Blatten,Wallis,Switzerland,
Morgins,false,0.462382e2,0.68519e1,Morgins,Wallis,Switzerland,
Ovronnaz,false,0.4620194e2,0.716889e1,Ovronnaz,Wallis,Switzerland,
Nendaz,false,0.46183e2,0.73e1,Haute Nendaz,Wallis,Switzerland,http://www.nendaz.org
Saas-Fee,false,0.4610967e2,0.792917e1,Saas-Fee,Wallis,Switzerland,http://saas-fee.ch
Riederalp,false,0.46383e2,0.8033e1,Goppisberg,Wallis,Switzerland,http://riederalp.ch
Saas-Grund,false,0.46117e2,0.7933e1,Saas-Fee,Wallis,Switzerland,http://saas-grund.ch
Saint-Luc,false,0.46217e2,0.76e1,Anniviers,Wallis,Switzerland,http://www.saint-luc.ch
Salvan,false,0.46117e2,0.7017e1,Les Marécottes,Wallis,Switzerland,http://www.salvan.ch
La Tzoumaz,false,0.461447e2,0.723306e1,La Tzoumaz,Wallis,Switzerland,http://www.latzoumaz-en.com/
Verbier,false,0.461e2,0.7217e1,Verbier,Wallis,Switzerland,
Visperterminen,false,0.4625e2,0.79e1,Visperterminen,Wallis,Switzerland,http://www.visperterminen.ch
Vercorin,false,0.4625722e2,0.753056e1,Vercorin,Wallis,Switzerland,
Zermatt,false,0.46017e2,0.775e1,Apartment Lani,Wallis,Switzerland,http://zermatt.ch
Zinal,false,0.46133e2,0.7617e1,Anniviers,Wallis,Switzerland,
Château-d'Œx,false,0.46467e2,0.7117e1,Les Moulins,Vaud,Switzerland,http://chateaudoex-admin.ch
Les Diablerets,false,0.4635139e2,0.715806e1,Ormont-Dessus,Vaud,Switzerland,
La Dôle,false,0.46425e2,0.609944e1,La Rippe,Vaud,Switzerland,
Leysin,false,0.46333e2,0.7e1,Leysin,Vaud,Switzerland,http://leysin-commune.ch/
Saint-Cergue,false,0.4645e2,0.615e1,Saint-Cergue,Vaud,Switzerland,http://www.st-cergue.ch
Col des Mosses,false,0.464031833e2,0.71023167e1,Ormont-Dessous,Vaud,Switzerland,
Sainte-Croix,false,0.46817e2,0.65e1,Sainte-Croix,Vaud,Switzerland,http://www.sainte-croix.ch
Vallée de Joux,false,0.46583e2,0.6217e1,Le Brassus,Vaud,Switzerland,
Bukovel,false,0.4836028e2,0.2439222e2,Polianytsia,Ivano-Frankivsk Oblast,Ukraine,
Villars-sur-Ollon,false,0.4629556e2,0.705556e1,Villars-sur-Ollon,Vaud,Switzerland,http://www.ollon.ch
Slavske,false,0.4984861e2,0.2344722e2,Novosilky,Lviv Oblast,Ukraine,
Tysovets,false,0.4898222e2,0.2327917e2,Oriavchyk,Lviv Oblast,Ukraine,
Burnhope Seat,false,0.5473202e2,-0.233539e1,Westmorland and Furness,England,United Kingdom,
Burnhope Seat,false,0.5473202e2,-0.233539e1,Westmorland and Furness,England,United Kingdom,
Raise,false,0.54547e2,-0.3014e1,Patterdale,England,United Kingdom,
Weardale,false,0.54716e2,-0.1925e1,Wolsingham,England,United Kingdom,
Cairn Gorm,false,0.571171e2,-0.36423e1,Marquis Well Path,Scotland,United Kingdom,http://www.cairngormmountain.org
Glencoe Ski area,false,0.5663194e2,-0.482639e1,Glencoe Mountain Resort,Scotland,United Kingdom,https://www.glencoemountain.co.uk
Glenshee Ski Centre,false,0.56883e2,-0.3417e1,Old Military Road,Scotland,United Kingdom,https://www.ski-glenshee.co.uk
Lecht Ski Centre,false,0.571681e2,-0.32315e1,A939,Scotland,United Kingdom,https://www.lecht.co.uk
Aonach Mòr,false,0.568124e2,-0.496177e1,Highland,Scotland,United Kingdom,https://www.nevisrange.co.uk
Lowther Hills,false,0.554e2,-0.374e1,South Lanarkshire,Scotland,United Kingdom,
Pentland Hills,false,0.558083e2,-0.3375e1,Scottish Borders,Scotland,United Kingdom,
